original path,target path,ForcedBookName,SearchInTitles,LastLevelIndex,CosmeticsType,PasukIndMode,HiddenFromIndex,FilesGotFrom,PutNewLinesAsIs,DisplayName,UniqueId,MixedSources,WeaveLevel,SpecialTitle,MixedDisplay,TextSource,GroupId,BranchName,Comments,RavMechaber,ChainFolderName
000_WELLCOME.obk,אורייתא.txt,,1,0,,0,1,,1,אורייתא,1,,,,0,,,,,,1
100_kblh/013_TomerDevora.obk,קבלה/תומר דבורה.txt,,,1,,,,,,תומר דבורה,1658,,,,,''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,,,
100_kblh/021_DaatTvunot.obk,קבלה/דעת תבונות.txt,,,,,,,,,דעת תבונות,1600,,,,,ויקיטקסט,,,,,
100_kblh/017_spra_dzniuota.obk,קבלה/ספרא דצניעותא.txt,,1,1,,0,0,,1,ספרא דצניעותא,1185,,,,0,.,,,,,1
100_kblh/maamar-eikar.obk,קבלה/מאמר העיקרים.txt,,,,,,,,,מאמר העיקרים,4003,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/011_mgid_misrim.obk,קבלה/ספר מגיד מישרים.txt,,1,1,,0,0,,1,ספר מגיד מישרים,1180,,,,0,.,,,,,1
100_kblh/006_spr_hpliah.obk,קבלה/ספר הפליאה.txt,,1,1,,0,0,,1,ספר הפליאה,652,,,,0,.,,,,,1
100_kblh/020_toldot_adm_-_spr_hsl''h_hkdos.obk,קבלה/ספר תולדות אדם - של''ה.txt,,,1,,,,,,"ספר תולדות אדם - של""ה",1191,,,כל הזכויות שמורות ל - ''ויקיטקסט'' תחת רשיון ''GNU Free Doc.',,,,,,,
100_kblh/013_spr_hhsml.obk,קבלה/ספר החשמל.txt,,1,0,0,0,0,,1,ספר החשמל,1183,,,,0,.,,,,,1
100_kblh/012_spr_hbhir.obk,קבלה/ספר הבהיר.txt,,1,0,0,0,0,,1,ספר הבהיר,1182,,,,0,.,,,,,1
100_kblh/008_ctbi_hrmhl/kinaat-h.obk,קבלה/כתבי הרמחל/ספר קנאת ה' צבאות.txt,,,,,,,,,ספר קנאת ה' צבאות,20046,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/klalay-pitchay-hochma.obk,קבלה/כתבי הרמחל/כללי פתחי חכמה ודעת.txt,,,,,,,,,כללי פתחי חכמה ודעת,20037,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/tefilot-merkava.obk,קבלה/כתבי הרמחל/תפלות לפנות המרכבה.txt,,,,,,,,,תפלות לפנות המרכבה,20053,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/mamar-hagadot.obk,קבלה/כתבי הרמחל/מאמר על ההגדות.txt,,,,,,,,,מאמר על ההגדות,20052,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/devray-tora.obk,קבלה/כתבי הרמחל/דברי תורה בשם המגיד לרמח''ל.txt,,,,,,,,,"דברי תורה בשם המגיד לרמח""ל",20038,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/pirush-zohar-mishpatim.obk,קבלה/כתבי הרמחל/פירוש מאמר הזוהר ריש משפטים.txt,,,,,,,,,פירוש מאמר הזוהר ריש משפטים,20036,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/derech-etz-haim.obk,קבלה/כתבי הרמחל/ספר דרך עץ חיים.txt,,,,,,,,,ספר דרך עץ חיים,20051,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/mamar-hahochma.obk,קבלה/כתבי הרמחל/מאמר החכמה.txt,,,,,,,,,מאמר החכמה,20040,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/pirush-arimat.obk,קבלה/כתבי הרמחל/פירוש מאמר ארימת ידי בצלותין.txt,,,,,,,,,פירוש מאמר ארימת ידי בצלותין,20044,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/klalut-s-hochma.obk,קבלה/כתבי הרמחל/ספר כללות שרשי החכמה.txt,,,,,,,,,ספר כללות שרשי החכמה,20034,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/klalay-kinaat-h.obk,קבלה/כתבי הרמחל/כללי ספר קנאת ה' צבאות.txt,,,,,,,,,כללי ספר קנאת ה' צבאות,20045,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/klalay-milchmot-moshe.obk,קבלה/כתבי הרמחל/כללי ספר מלחמות משה.txt,,,,,,,,,כללי ספר מלחמות משה,20043,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/pirush-miketz.obk,קבלה/כתבי הרמחל/פירוש למאמר ויהי מקץ.txt,,,,,,,,,פירוש למאמר ויהי מקץ,20042,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/klach.obk,קבלה/כתבי הרמחל/קלח פתחי חכמה.txt,,,,,,,,,קלח פתחי חכמה,20058,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/s-derech-hochma.obk,קבלה/כתבי הרמחל/ספר דרך חכמה.txt,,,,,,,,,ספר דרך חכמה,20055,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/mishcanai-elion.obk,קבלה/כתבי הרמחל/ספר משכני עליון.txt,,,,,,,,,ספר משכני עליון,20041,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/m-vayhe-miketz.obk,קבלה/כתבי הרמחל/מאמר ויהי מקץ.txt,,,,,,,,,מאמר ויהי מקץ,20050,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/biur-otzrot-haim.obk,קבלה/כתבי הרמחל/ביאורים לספר אוצרות חיים.txt,,,,,,,,,ביאורים לספר אוצרות חיים,20039,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/053_TenPrakinLaRanchal.obk,קבלה/כתבי הרמחל/עשרה פרקים להרמח''ל.txt,,,1,,,,!\xFFH\xFFDCO1\xFFQVYג\xFFא2לאת\xFFוץף\xFF3Vב\xFFqp\xFFyDJ\xFFQKUM\xFFX\xFFנbed://wzC8uHJvCMףןbaS67\xFF\xFFYV24V\xFF7057בקן\xFFמצרתm\xFF(gppqz)\xFFyEIXJ6\xFF''ה5ד\xFFחויכס'',,עשרה פרקים להרמח''ל,1919,,,,,,,,,,
100_kblh/008_ctbi_hrmhl/pinot-merkava.obk,קבלה/כתבי הרמחל/ספר פנות המרכבה.txt,,,,,,,,,ספר פנות המרכבה,20049,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/klalay-m-hochma.obk,קבלה/כתבי הרמחל/ספר כללי מאמר החכמה.txt,,,,,,,,,ספר כללי מאמר החכמה,20035,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/sod-merkava.obk,קבלה/כתבי הרמחל/סוד המרכבה דמות אדם והיחוד.txt,,,,,,,,,סוד המרכבה דמות אדם והיחוד,20048,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/pirush-1-s-yezira.obk,קבלה/כתבי הרמחל/פירוש משנה ראשונה לספר יצירה.txt,,,,,,,,,פירוש משנה ראשונה לספר יצירה,20057,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/008_ctbi_hrmhl/asara-orot.obk,קבלה/כתבי הרמחל/עשרה אורות.txt,,,,,,,,,עשרה אורות,20056,,,,,"אתר קהילת הרמח""ל",,,,,
100_kblh/002_zohr_mtorgm/000023_ZOHAR-VETARGUM-5.obk,קבלה/זוהר מתורגם/הזוהר המתורגם - דברים.txt,,,2,,,0,,,הזוהר המתורגם - דברים,1780,,,,,ר' פנחס ראובן שליט''א,zo6,,,,
100_kblh/002_zohr_mtorgm/000023_ZOHAR-VETARGUM-1.obk,קבלה/זוהר מתורגם/הזוהר המתורגם - בראשית.txt,,,2,,,0,,,הזוהר המתורגם - בראשית,1776,,,,,ר' פנחס ראובן שליט''א,zo2,,,,
100_kblh/002_zohr_mtorgm/000023_ZOHAR-VETARGUM-7.obk,קבלה/זוהר מתורגם/הזוהר המתורגם - זוהר חדש.txt,,,1,,,0,,,הזוהר המתורגם - זוהר חדש,1782,,,,,ר' פנחס ראובן שליט''א,zo8,,,,
100_kblh/002_zohr_mtorgm/000023_ZOHAR-VETARGUM-0.obk,קבלה/זוהר מתורגם/הזוהר המתורגם - הקדמה.txt,הזוהר המתורגם - הקדמה,,2,,,0,,,,1775,,,,,ר' פנחס ראובן שליט''א,zo1,,,,
100_kblh/002_zohr_mtorgm/000023_ZOHAR-VETARGUM-4.obk,קבלה/זוהר מתורגם/הזוהר המתורגם - במדבר.txt,,,2,,,0,,,הזוהר המתורגם - במדבר,1779,,,,,ר' פנחס ראובן שליט''א,zo5,,,,
100_kblh/002_zohr_mtorgm/000023_ZOHAR-VETARGUM-2.obk,קבלה/זוהר מתורגם/הזוהר המתורגם - שמות.txt,,,2,,,0,,,הזוהר המתורגם - שמות,1777,,,,,ר' פנחס ראובן שליט''א,zo3,,,,
100_kblh/002_zohr_mtorgm/000023_ZOHAR-VETARGUM-6.obk,קבלה/זוהר מתורגם/הזוהר המתורגם - תיקוני הזוהר.txt,הזוהר המתורגם - תיקוני הזוהר,,0,,,0,,,,1781,,,,,ר' פנחס ראובן שליט''א,zo7,,,,
100_kblh/002_zohr_mtorgm/000023_ZOHAR-VETARGUM-3.obk,קבלה/זוהר מתורגם/הזוהר המתורגם - ויקרא.txt,,,2,,,0,,,הזוהר המתורגם - ויקרא,1778,,,,,ר' פנחס ראובן שליט''א,zo4,,,,
100_kblh/005_ctbi_r_hiim_oitl/010_sur_hcoonot.obk,קבלה/כתבי ר חיים ויטל/שער הכוונות.txt,,,,,,,,1,שער הכוונות,1188,,,,,,,,,,
100_kblh/005_ctbi_r_hiim_oitl/018_suri_kdosh.obk,קבלה/כתבי ר חיים ויטל/ספר שערי קדושה.txt,,1,1,0,0,0,,1,ספר שערי קדושה,1189,,,,0,.,,,,,1
100_kblh/002_spr_izirh/014_spr_izirh.obk,קבלה/ספר יצירה/ספר יצירה.txt,,1,1,,0,0,,1,ספר יצירה,1184,,,,0,.,,,,,1
100_kblh/002_spr_izirh/015_p_hrmbn_ls_izirh.obk,קבלה/ספר יצירה/פירוש הרמבן לספר יצירה.txt,,1,0,,0,0,,1,פירוש הרמבן לספר יצירה,1230,,,,0,.,,,,,1
100_kblh/002_spr_izirh/016_p_hrmk_ls_izirh.obk,קבלה/ספר יצירה/פירוש הרמ''ק לספר יצירה.txt,,1,1,0,0,0,,1,"פירוש הרמ""ק לספר יצירה",622,,,,0,,,,,,1
100_kblh/009_spr_tort_huolh/torat_ha-olah3.obk,קבלה/ספר תורת העולה/ספר תורת העולה – חלק שלישי.txt,,,,,,,,,ספר תורת העולה – חלק שלישי,13653,,,,,,,,,,
100_kblh/009_spr_tort_huolh/torat_ha-olah0.obk,קבלה/ספר תורת העולה/ספר תורת העולה – מבוא ותוכן.txt,,,,,,,,,ספר תורת העולה – מבוא ותוכן,13650,,,,,,,,,,
100_kblh/009_spr_tort_huolh/torat_ha-olah2.obk,קבלה/ספר תורת העולה/ספר תורת העולה – חלק שני.txt,,,,,,,,,ספר תורת העולה – חלק שני,13652,,,,,,,,,,
100_kblh/009_spr_tort_huolh/torat_ha-olah1.obk,קבלה/ספר תורת העולה/ספר תורת העולה – חלק ראשון.txt,,,,,,,,,ספר תורת העולה – חלק ראשון,13651,,,,,,,,,,
100_kblh/009_spr_tort_huolh/torat_ha-olah4.obk,קבלה/ספר תורת העולה/ספר תורת העולה - נספחים.txt,,,,,,,,,ספר תורת העולה - נספחים,13654,,,,,,,,,,
100_kblh/001_zohr/000021_ZOHAR2_L1.obk,קבלה/זוהר/הזוהר הקדוש - ספר שמות.txt,,1,2,,0,0,,1,הזוהר הקדוש - ספר שמות,1149,,,,0,ר' פנחס ראובן שליטא,,,,,1
100_kblh/001_zohr/000022_ZOHAR6-tikunim_L1.obk,קבלה/זוהר/תקוני הזוהר.txt,,1,0,,0,0,,1,תקוני הזוהר,1153,,,,0,ר' פנחס ראובן שליטא,,,,,1
100_kblh/001_zohr/000023_ZOHAR7-hadash_L1.obk,קבלה/זוהר/הזוהר הקדוש - זוהר חדש.txt,,1,1,,0,0,,1,הזוהר הקדוש - זוהר חדש,1155,,,,0,ר' פנחס ראובן שליטא,,,,,1
100_kblh/001_zohr/000021_ZOHAR3_L1.obk,קבלה/זוהר/הזוהר הקדוש - ספר ויקרא.txt,,1,2,,0,0,,1,הזוהר הקדוש - ספר ויקרא,1151,,,,0,ר' פנחס ראובן שליטא,,,,,1
100_kblh/001_zohr/000020_ZOHAR0-hakdama_L1.obk,קבלה/זוהר/הקדמת ספר הזוהר.txt,,1,2,,0,0,,1,הקדמת ספר הזוהר,1154,,,,0,ר' פנחס ראובן שליטא,,,,,1
100_kblh/001_zohr/000021_ZOHAR5_L1.obk,קבלה/זוהר/הזוהר הקדוש - ספר דברים.txt,,1,2,,0,0,,1,הזוהר הקדוש - ספר דברים,1152,,,,0,ר' פנחס ראובן שליטא,,,,,1
100_kblh/001_zohr/000021_ZOHAR1_L1.obk,קבלה/זוהר/הזוהר הקדוש - ספר בראשית.txt,,1,2,,0,0,,1,הזוהר הקדוש - ספר בראשית,1148,,,,0,ר' פנחס ראובן שליטא,,,,,1
100_kblh/001_zohr/000021_ZOHAR4_L1.obk,קבלה/זוהר/הזוהר הקדוש - ספר במדבר.txt,,1,2,,0,0,,1,הזוהר הקדוש - ספר במדבר,1150,,,,0,ר' פנחס ראובן שליטא,,,,,1
060_poskim_rasonim/041_tor_aorh_hiim.obk,פוסקים ראשונים/טור אורח חיים.txt,,,,,,,,,טור אורח חיים,4020,,,,,פורטל סמיכה לרבנות,,,,,
110_sonot/0500_BeginEnd.obk,תפילות וסידורים/פסוק המתחיל ומסתיים באות.txt,,1,2,,0,0,,1,פסוק המתחיל ומסתיים באות,720,,,,0,,,,,,1
110_sonot/0005_slichot.obk,תפילות וסידורים/סדר סליחות והתרת נדרים.txt,,,,,,,,,סדר סליחות והתרת נדרים,1821,,,,,הרב דוד נקי שליט''א,,,,,
110_sonot/01_sidur.obk,תפילות וסידורים/סידור תורת אמת.txt,,1,1,,0,0,,1,סידור תורת אמת,1547,,,,0,ויקיטקסט תחת רשיון GNU Free Doc.' ול- J. Alan Groves Center,,,,,1
110_sonot/0501_Likutei_tfilot.obk,תפילות וסידורים/ליקוטי תפילות.txt,,1,1,,0,0,,1,ליקוטי תפילות,925,,,,0,,,,,,1
110_sonot/0002_sidur-sfard.obk,תפילות וסידורים/סידור אשכנזי (נוסח ספרד).txt,סידור תפילה - נוסח ספרד (אשכנזי),,1,,,0,,,סידור אשכנזי (נוסח ספרד),1774,,,,,"''ויקיטקסט'' תחת רשיון ''GNU Free Doc.' ול- J. Alan Groves Center, ר' פנחס ראובן שליט''א ול מ.ר. שליט''א",,,,,
070_solhn_uroc/031_iorh_duh.obk,שולחן ערוך/שלחן ערוך - יורה דעה.txt,,,1,,,,!xFFsKvxFFJHLMQxFFUגYדxFFעיכמ''נxFF-xFFkrtsxFFryxPDxFFJXQZ22xFFxFF-xFFfsugnxכטנ,,שלחן ערוך - יורה דעה,1044,,,,,מפעל הטהרה העולמי,,,,מרן רבינו יוסף קארו זצ''ל,
070_solhn_uroc/SU-P4.obk,שולחן ערוך/שולחן ערוך אורח חיים - חלק ד'.txt,,,,,,,,,שולחן ערוך אורח חיים - חלק ד',80003,"(4008, 4014)",~,,,,,,,,
070_solhn_uroc/SU-P2.obk,שולחן ערוך/שולחן ערוך אורח חיים - חלק ב'.txt,,,,,,,,,שולחן ערוך אורח חיים - חלק ב',80001,"(4006, 4012)",~,,,,,,,,
070_solhn_uroc/SU-P1.obk,שולחן ערוך/שולחן ערוך אורח חיים - חלק א'.txt,,,,,,,,,שולחן ערוך אורח חיים - חלק א',80000,"(4005, 4011)",~,,,,,,,,
070_solhn_uroc/SU-P6.obk,שולחן ערוך/שולחן ערוך אורח חיים - חלק ו'.txt,,,,,,,,,שולחן ערוך אורח חיים - חלק ו',80005,"(4010, 4016)",~,,,,,,,,
070_solhn_uroc/051_shulevenhaezer.obk,שולחן ערוך/שולחן ערוך אבן העזר.txt,,,,,,,,,שולחן ערוך אבן העזר,80011,,,,,יצחק אגמון,,,,,
070_solhn_uroc/041_shulchoshen.obk,שולחן ערוך/שולחן ערוך חושן משפט (מהד' ב).txt,,,,,,,,,שולחן ערוך חושן משפט (מהד' ב),80012,,,,,יצחק אגמון,,,,,
070_solhn_uroc/SU-P5.obk,שולחן ערוך/שולחן ערוך אורח חיים - חלק ה'.txt,,,,,,,,,שולחן ערוך אורח חיים - חלק ה',80004,"(4009, 4015)",~,,,,,,,,
070_solhn_uroc/032_hsn_mspt.obk,שולחן ערוך/שלחן ערוך - חשן משפט.txt,,,1,,,,,,שלחן ערוך - חשן משפט,1955,,,,,,,,,מרן רבינו יוסף קארו זצ''ל,
070_solhn_uroc/SU-P3.obk,שולחן ערוך/שולחן ערוך אורח חיים - חלק ג'.txt,,,,,,,,,שולחן ערוך אורח חיים - חלק ג',80002,"(4007, 4013)",~,,,,,,,,
050_rmbm/0070_RAMBAM_KDUSHA_L1.obk,רמבם/ספר קדושה.txt,,1,0,0,0,0,,1,ספר קדושה,1557,,,,0,,,,,,1
050_rmbm/0120_RAMBAM_TAHARA_L1.obk,רמבם/ספר טהרה.txt,,1,2,,0,0,,1,ספר טהרה,1562,,,,0,תורת אמת <BR>הספר אינו מוגה דיו - נשמח לקבל את הגהותיכם,,,,,1
050_rmbm/0030_RAMBAM_MADA_L1.obk,רמבם/ספר המדע.txt,,1,2,,0,0,,1,ספר המדע,1553,,,,0,תורת אמת <BR>הספר אינו מוגה דיו - נשמח לקבל את הגהותיכם,,,,,1
050_rmbm/0110_RAMBAM_KORBANOT_L1.obk,רמבם/ספר הקורבנות.txt,,1,2,,0,0,,1,ספר הקורבנות,1561,,,,0,,,,,,1
050_rmbm/0090_RAMBAM_ZRAIIM_L1.obk,רמבם/ספר זרעים.txt,,1,2,,0,0,,1,ספר זרעים,1559,,,,0,תורת אמת <BR>הספר אינו מוגה דיו - נשמח לקבל את הגהותיכם,,,,,1
050_rmbm/0150_RAMBAM_MISPATIM_L1.obk,רמבם/ספר משפטים.txt,,1,2,,0,0,,1,ספר משפטים,1565,,,,0,תורת אמת <BR>הספר אינו מוגה דיו - נשמח לקבל את הגהותיכם,,,,,1
050_rmbm/0140_RAMBAM_KINYAN_L1.obk,רמבם/ספר קניין.txt,,1,2,,0,0,,1,ספר קניין,1564,,,,0,,,,,,1
050_rmbm/0040_RAMBAM_AHAVA_L1.obk,רמבם/ספר אהבה.txt,,1,0,0,0,0,,1,ספר אהבה,1554,,,,0,,,,,,1
050_rmbm/0060_RAMBAM-NASHIM_L1.obk,רמבם/ספר נשים.txt,,1,2,,0,0,,1,ספר נשים,1556,,,,0,תורת אמת <BR>הספר אינו מוגה דיו - נשמח לקבל את הגהותיכם,,,,,1
050_rmbm/0160_RAMBAM_SHOFTIM_L1.obk,רמבם/ספר שופטים.txt,,1,2,,0,0,,1,ספר שופטים,1566,,,,0,תורת אמת <BR>הספר אינו מוגה דיו - נשמח לקבל את הגהותיכם,,,,,1
050_rmbm/0130_RAMBAM_NEZIKIN_L1.obk,רמבם/ספר נזיקין.txt,,1,0,0,0,0,,1,ספר נזיקין,1563,,,,0,,,,,,1
050_rmbm/0010_RAMBAM-MRG_L0.obk,רמבם/הקדמת הרמב''ם למשנה תורה.txt,,1,0,0,0,0,,1,"הקדמת הרמב""ם למשנה תורה",1551,,,,0,,,,,,1
050_rmbm/0100_RAMBAM_AVODA_L1.obk,רמבם/ספר עבודה.txt,,1,0,0,0,0,,1,ספר עבודה,1560,,,,0,,,,,,1
050_rmbm/0080_RAMBAM-HAFLAA_L1.obk,רמבם/ספר הפלאה.txt,,1,2,,0,0,,1,ספר הפלאה,1558,,,,0,,,,,,1
050_rmbm/0050_RAMBAM-ZMANIM_L1.obk,רמבם/ספר זמנים.txt,,1,2,,0,0,,1,ספר זמנים,1555,,,,0,,,,,,1
005_mprsi_mkra/106_PneiDavid.obk,מפרשי מקרא/פני דוד - על התורה.txt,,,2,,,,ר' יובל איבגי,,פני דוד - על התורה,1917,,,,,ר' יובל איבגי  שליט''א,,,,,
005_mprsi_mkra/20_hok_lisral/y_hok50.obk,מפרשי מקרא/חוק לישראל/חק לישראל - דברים.txt,חק לישראל - דברים,,2,,,,,,חק לישראל - דברים,1674,,,,,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,,,,,
005_mprsi_mkra/20_hok_lisral/y_hok10.obk,מפרשי מקרא/חוק לישראל/חק לישראל - בראשית.txt,חק לישראל - בראשית,,2,,,,,,חק לישראל - בראשית,1670,,,,,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,ho1,,,,
005_mprsi_mkra/20_hok_lisral/y_hok30.obk,מפרשי מקרא/חוק לישראל/חק לישראל - ויקרא.txt,חק לישראל - ויקרא,,2,,,,,,חק לישראל - ויקרא,1672,,,,,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,,,,,
005_mprsi_mkra/20_hok_lisral/y_hok20.obk,מפרשי מקרא/חוק לישראל/חק לישראל - שמות.txt,חק לישראל - שמות,,2,,,,,,חק לישראל - שמות,1671,,,,,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,,,,,
005_mprsi_mkra/20_hok_lisral/y_hok40.obk,מפרשי מקרא/חוק לישראל/חק לישראל - במדבר.txt,חק לישראל - במדבר,,2,,,,,,חק לישראל - במדבר,1673,,,,,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,,,,,
005_mprsi_mkra/14_keli_yakar/k_keli_yakar2.obk,מפרשי מקרא/כלי יקר/שמות - כלי יקר.txt,שמות,1,2,,,,,,שמות - כלי יקר,1857,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/14_keli_yakar/k_keli_yakar1.obk,מפרשי מקרא/כלי יקר/בראשית - כלי יקר.txt,בראשית,,2,,,,,,בראשית - כלי יקר,1856,,,,,ר' פנחס ראובן שליט''א,b1,,,,
005_mprsi_mkra/14_keli_yakar/k_keli_yakar5.obk,מפרשי מקרא/כלי יקר/דברים - כלי יקר.txt,דברים,1,2,,,,,,דברים - כלי יקר,1860,,,,,ר' פנחס ראובן שליט''א,b5,,,,
005_mprsi_mkra/14_keli_yakar/k_keli_yakar4.obk,מפרשי מקרא/כלי יקר/במדבר - כלי יקר.txt,במדבר,1,2,,,,,,במדבר - כלי יקר,1859,,,,,ר' פנחס ראובן שליט''א,b4,,,,
005_mprsi_mkra/14_keli_yakar/k_keli_yakar3.obk,מפרשי מקרא/כלי יקר/ויקרא - כלי יקר.txt,ויקרא,1,2,,,,,,ויקרא - כלי יקר,1858,,,,,ר' פנחס ראובן שליט''א,b3,,,,
005_mprsi_mkra/03_siftei_hachamim/c_siftei_4.obk,מפרשי מקרא/שפתי חכמים/במדבר - שפתי חכמים.txt,במדבר,,2,,,,,,במדבר - שפתי חכמים,1864,,,,,ר' פנחס ראובן שליט''א,b4,,,,
005_mprsi_mkra/03_siftei_hachamim/c_siftei_1.obk,מפרשי מקרא/שפתי חכמים/בראשית - שפתי חכמים.txt,בראשית,,2,,,,,,בראשית - שפתי חכמים,1861,,,,,ר' פנחס ראובן שליט''א,b1,,,,
005_mprsi_mkra/03_siftei_hachamim/c_siftei_5.obk,מפרשי מקרא/שפתי חכמים/דברים - שפתי חכמים.txt,דברים,,2,,,,,,דברים - שפתי חכמים,1865,,,,,ר' פנחס ראובן שליט''א,b5,,,,
005_mprsi_mkra/03_siftei_hachamim/c_siftei_2.obk,מפרשי מקרא/שפתי חכמים/שמות - שפתי חכמים.txt,שמות,,2,,,,,,שמות - שפתי חכמים,1862,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/03_siftei_hachamim/c_siftei_3.obk,מפרשי מקרא/שפתי חכמים/ויקרא - שפתי חכמים.txt,ויקרא,,2,,,,,,ויקרא - שפתי חכמים,1863,,,,,ר' פנחס ראובן שליט''א,b3,,,,
005_mprsi_mkra/13_rma/01_mechir_yayin.obk,מפרשי מקרא/רמא/ספר מחיר יין.txt,,,,,,,,,ספר מחיר יין,13640,,,,,,,,,,
005_mprsi_mkra/03_rsi/2_nbiaim/19_eNA_YONA_L1.obk,מפרשי מקרא/רשי/נביאים/יונה - רשי.txt,,1,2,,0,0,,1,יונה - רשי,1397,,,,0,,b19,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/12_eNA_YISHAYA_L1.obk,מפרשי מקרא/רשי/נביאים/ישעיה - רשי.txt,,1,2,,0,0,,1,ישעיה - רשי,1392,,,,0,,b12,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/10_eNA_MELACHIM_A_L1.obk,מפרשי מקרא/רשי/נביאים/מלכים א - רשי.txt,,1,2,,0,0,,1,מלכים א - רשי,1388,,,,0,,b10,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/26_eNA_MALACHI_L1.obk,מפרשי מקרא/רשי/נביאים/מלאכי - רשי.txt,,1,2,,0,0,,1,מלאכי - רשי,1404,,,,0,,b26,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/14_eNA_YEHEZKEL_L1.obk,מפרשי מקרא/רשי/נביאים/יחזקאל - רשי.txt,,1,2,,0,0,,1,יחזקאל - רשי,1391,,,,0,,b14,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/08_eNA_SHMUEL_A_L1.obk,מפרשי מקרא/רשי/נביאים/שמואל א - רשי.txt,,1,2,,0,0,,1,שמואל א - רשי,1386,,,,0,,b8,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/06_eNA_YEHOSUA_L1.obk,מפרשי מקרא/רשי/נביאים/יהושע - רשי.txt,,1,2,,0,0,,1,יהושע - רשי,1384,,,,0,,b6,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/22_eNA_HAVAKUK_L1.obk,מפרשי מקרא/רשי/נביאים/חבקוק - רשי.txt,,1,2,,0,0,,1,חבקוק - רשי,1400,,,,0,,b22,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/15_eNA_HOSEA_L1.obk,מפרשי מקרא/רשי/נביאים/הושע - רשי.txt,,1,2,,0,0,,1,הושע - רשי,1393,,,,0,,b15,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/16_eNA_YOEL_L1.obk,מפרשי מקרא/רשי/נביאים/יואל - רשי.txt,,1,2,,0,0,,1,יואל - רשי,1394,,,,0,,b16,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/17_eNA_AMOS_L1.obk,מפרשי מקרא/רשי/נביאים/עמוס - רשי.txt,,1,2,,0,0,,1,עמוס - רשי,1395,,,,0,,b17,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/20_eNA_MICHA_L1.obk,מפרשי מקרא/רשי/נביאים/מיכה - רשי.txt,,1,2,,0,0,,1,מיכה - רשי,1398,,,,0,,b20,,,,1
