2040,/p161/m2040,[הֲיִתְנַכֵּר נְזִיר אַחִים לְאֶחָיו],יהודה הלוי,,299200,,,שירה,
2050,/p49/m2050,[אִם יַעֲשִׁיר],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2051,/p49/m2051,[אִם אֵין לְחָכָם],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2052,/p49/m2052,[עֲשֵׂה חַיִל],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2053,/p49/m2053,נגלית ישרה,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2057,/p161/m2057,אדני נגדך כל תאותי,יהודה הלוי,,299200,,,שירה,
2058,/p166/m2058,ימי ממלכת יהודה לבדה: דרכי אבותינו מימי שלמה עד החרבן,זאב יעבץ,,12407187,,,עיון,
2059,/p180/m2059,[לְאִטֵּךְ דַּבְּרִי],שלמה אבן גבירול,,239355,,,שירה,
2072,/p20/m2072,\[שחוק האישקאקי (השחמט)\],אברהם אבן עזרא,,270670,,,שירה,
2073,/p20/m2073,[אֶפֶס אֱמֶת בִּלְתְּךָ וְהַכֹּל לְךָ],אברהם אבן עזרא,,270670,,,שירה,
2074,/p170/m2074,שני מכתמים על הנר,משה אבן עזרא,,719393,,,שירה,
2078,/p170/m2078,החרשים שמעו מפי נוראות,משה אבן עזרא,,719393,,,שירה,
2080,/p170/m2080,אלך עלי פני אלי עפרת ארמון,משה אבן עזרא,,719393,,,שירה,
2091,/p146/m2091,אֲהַלֵּל לְמִי שְׁהוּא רָם עַל כָּל רָמִים,שלום שבזי,,,,,שירה,
2094,/p180/m2094,[ידידי סב],שלמה אבן גבירול,,239355,,,שירה,
2099,/p77/m2099,נחת גדודי שיר,וידל בנבנשתי,,7927660,,,שירה,
2104,/p49/m2104,אבא חסן,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2115,/p49/m2115,הֲרֵעֹתָה לְלִבָּךְ,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2116,/p49/m2116,העברת אמת,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2117,/p49/m2117,דותה בך,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2118,/p49/m2118,[אִם אֵין בְּךָ],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2124,/p180/m2124,שוכב עלי,שלמה אבן גבירול,,239355,,,שירה,
2130,/p20/m2130,סליחה,אברהם אבן עזרא,,270670,,,שירה,
2131,/p20/m2131,אִם אֶזְכְּרָה שִׁבְיִי,אברהם אבן עזרא,,270670,,,שירה,
2132,/p170/m2132,[קַח-לָךְ מִזְרַק שֹׁהַם],משה אבן עזרא,,719393,,,שירה,
2134,/p170/m2134,[ותפוח אמת אל לא בראו],משה אבן עזרא,,719393,,,שירה,
2135,/p170/m2135,[נֶגַע קָשֶׁה פָּשָׂה בַלֵּב],משה אבן עזרא,,719393,,,שירה,
2137,/p77/m2137,אישים ראו,וידל בנבנשתי,,7927660,,,שירה,
2144,/p79/m2144,[הֱבִינוּנִי וְהַבַנְתִּי],יצחק אבן כלפון,,7028939,,,שירה,
2178,/p49/m2178,[זְמַן בּוֹגֵד],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2179,/p49/m2179,ואומר מה תרועה,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2180,/p49/m2180,[אֹרֶךְ שְׁנֵי],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2185,/p161/m2185,[יַעֲבֹר עָלַי רְצוֹנְךָ],יהודה הלוי,,299200,,,שירה,
2187,/p180/m2187,שפל רוח,שלמה אבן גבירול,,239355,,,שירה,
2199,/p20/m2199,[אני תמה יפת צמה],אברהם אבן עזרא,,270670,,,שירה,
2202,/p170/m2202,נִלְאָה לְהֵילִיל עַל שִׁבְרֵנוּ,משה אבן עזרא,,719393,,,שירה,
2209,/p49/m2209,מצולה את,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2214,/p146/m2214,לְדוֹד אֶשְׁאַל תְּשׁוּבוֹתָיו נְכוֹחִים,שלום שבזי,,,,,שירה,
2215,/p161/m2215,אָסִיר מִשְׁתַּחֲוֶה אֶרֶץ אַפָּיִם,יהודה הלוי,,299200,,,שירה,
2223,/p77/m2223,אם לא ידעתם עד כה,וידל בנבנשתי,,7927660,,,שירה,
2239,/p49/m2239,דעה בלא,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2240,/p49/m2240,[הֱיֵה רֵעַ],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2241,/p49/m2241,אמת נעלה מלכי,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2242,/p49/m2242,[חֲכַם-לֵבָב אֲשֶׁר יוֹחִיר],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2245,/p161/m2245,[דוד מתקו מליו],יהודה הלוי,,299200,,,שירה,
2259,/p20/m2259,אֶחָד בְּפִי גְדוּדוֹ,אברהם אבן עזרא,,270670,,,שירה,
2260,/p20/m2260,על הים,אברהם אבן עזרא,,270670,,,שירה,
2261,/p170/m2261,אֶעֱרֹךְ מִדְבְּרֵי דָתִי,משה אבן עזרא,,719393,,,שירה,
2263,/p170/m2263,סֹב תֶּחֱזֶה יַיִן כְּמוֹ כַרְכֹּם,משה אבן עזרא,,719393,,,שירה,
2264,/p170/m2264,[עֵינֵי סְלָעִים דָּֽמְעוּ דָמֹעַ],משה אבן עזרא,,719393,,,שירה,
2278,/p180/m2278,[אל יגאלו],שלמה אבן גבירול,,239355,,,שירה,
2283,/p77/m2283,בנות שירי,וידל בנבנשתי,,7927660,,,שירה,
2289,/p49/m2289,הכימים בחרתם,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2297,/p49/m2297,הַעַל לְבָבֶךָ,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2298,/p49/m2298,דְּעֶה כִּי אַחֲרִית,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2299,/p49/m2299,הַרְצֶה בְּנֵי,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2300,/p49/m2300,[אִם אִישׁ],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2301,/p161/m2301,[זאת אל נחמן השר כתבו],יהודה הלוי,,299200,,,שירה,
2302,/p180/m2302,אדם כרצפת,שלמה אבן גבירול,,239355,,,שירה,
2319,/p20/m2319,הנה פני תבל,אברהם אבן עזרא,,270670,,,שירה,
2322,/p170/m2322,צור אשר מנף גאלנו,משה אבן עזרא,,719393,,,שירה,
2327,/p79/m2327,"[יְדַעְתִּיךָ, וְלֹא עַל הַיְדִיעָה]",יצחק אבן כלפון,,7028939,,,שירה,
2347,/p77/m2347,קרבת ידידך,וידל בנבנשתי,,7927660,,,שירה,
2355,/p161/m2355,אמת אשפט ואדינה בצדק,יהודה הלוי,,299200,,,שירה,
2364,/p49/m2364,[וְאוֹמֵר בְּיָדִי],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2365,/p49/m2365,זכרה אשר,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2366,/p49/m2366,[הֲתֵשֵׁב לָךְ],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2367,/p49/m2367,זְרֹק עַל,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2371,/p161/m2371,יונת רחוקים נדדה יערה,יהודה הלוי,,299200,,,שירה,
2372,/p166/m2372,תולדות ישראל: הקדמה,זאב יעבץ,,12407187,,,עיון,
2373,/p180/m2373,[לחולת אהבה],שלמה אבן גבירול,,239355,,,שירה,
2385,/p20/m2385,אמור מה שם,אברהם אבן עזרא,,270670,,,שירה,
2387,/p170/m2387,את חטאי נוכח פני שמתי,משה אבן עזרא,,719393,,,שירה,
2390,/p170/m2390,שְׁתֵה אָחִי וְהַשְׁקֵנִי עֲדֵי כִי,משה אבן עזרא,,719393,,,שירה,
2392,/p170/m2392,הקדיר לבבי מבני קדר,משה אבן עזרא,,719393,,,שירה,
2402,/p146/m2402,שלומי לציר תעודה לקשיות וסוד מפרק,שלום שבזי,,,,,שירה,
2405,/p180/m2405,[הֲיִחְיֶה אִישׁ],שלמה אבן גבירול,,239355,,,שירה,
2410,/p77/m2410,אדר היקר,וידל בנבנשתי,,7927660,,,שירה,
2415,/p49/m2415,[הֲיֵשׁ עָשׁוּק],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2427,/p49/m2427,ואומר לי היש חיים,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2428,/p49/m2428,שְׁמוּאֵל קַדְּמָה,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2429,/p49/m2429,אשל אשר,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2430,/p49/m2430,[וְאוֹמֵר מַה-יְּחַזֵּק],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2436,/p180/m2436,שכורה עכורה,שלמה אבן גבירול,,239355,,,שירה,
2444,/p79/m2444,לְטוֹב שִׁמְךָ,יצחק אבן כלפון,,7028939,,,שירה,
2448,/p20/m2448,[אָמַר יְהִי אוֹר],אברהם אבן עזרא,,270670,,,שירה,
2449,/p20/m2449,[אוֹתוֹת אֵל אֱמֶת],אברהם אבן עזרא,,270670,,,שירה,
2450,/p170/m2450,בנפשי ליל ידידת,משה אבן עזרא,,719393,,,שירה,
2452,/p170/m2452,[מִדְּמֵי הַלְּבָבוֹת],משה אבן עזרא,,719393,,,שירה,
2453,/p170/m2453,נודו לאיש גדל מאד צירו,משה אבן עזרא,,719393,,,שירה,
2471,/p77/m2471,חצי נדוד,וידל בנבנשתי,,7927660,,,שירה,
2487,/p49/m2487,[וְאוֹמֵר לְעוֹפוֹת],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2488,/p49/m2488,[זְמַם אָדָם],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2489,/p49/m2489,[הָעָם בְּלִי],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2494,/p161/m2494,יום אכפי הכבדתי ויכפלו עוני,יהודה הלוי,,299200,,,שירה,
2496,/p180/m2496,שַׁחַק וְכָל,שלמה אבן גבירול,,239355,,,שירה,
2507,/p20/m2507,[אֶל אֵל אֲשַׁחֵר וַאֲפַלְּלָה],אברהם אבן עזרא,,270670,,,שירה,
2511,/p170/m2511,[רְאֵה שַׁחַק כְּלִבִּי סַר וְזָעֵף],משה אבן עזרא,,719393,,,שירה,
2518,/p49/m2518,[הֲיִרְהַב הַזְּמָן],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2523,/p146/m2523,אני אשאל שבח האל,שלום שבזי,,,,,שירה,
2524,/p161/m2524,[אָסִיר מְשַׁחֵר אֶת פְּנַי רַבּוֹ],יהודה הלוי,,299200,,,שירה,
2532,/p77/m2532,מה לי לאור,וידל בנבנשתי,,7927660,,,שירה,
2534,/p49/m2534,[הִכָּה בְּפִתְחִי],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2535,/p49/m2535,סכוכים הם,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2544,/p49/m2544,בְּהִתְאַמֵּץ אֱנוֹשׁ,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2547,/p49/m2547,[חָכָם אֲשֶׁר יוֹבִיש],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2548,/p161/m2548,משירת ערב (תרגומים),יהודה הלוי,,299200,,,שירה,
2549,/p161/m2549,הרף שאון ים עד אשר יקרב,יהודה הלוי,,299200,,,שירה,
2553,/p20/m2553,[יעלה יפת קול],אברהם אבן עזרא,,270670,,,שירה,
2561,/p170/m2561,אֵל מָקוֹם לֹא יְכִילְךָ,משה אבן עזרא,,719393,,,שירה,
2562,/p170/m2562,לבי לבי המה לצבי,משה אבן עזרא,,719393,,,שירה,
2563,/p170/m2563,אֵין בַּמְּסִבָּה לָךְ כְּתַפּוּחַ,משה אבן עזרא,,719393,,,שירה,
2564,/p20/m2564,[לְךָ אֵלִי  תְּשׁוּקָתִי],אברהם אבן עזרא,,270670,,,שירה,
2591,/p180/m2591,[דמי התאוה הם הדמעות],שלמה אבן גבירול,,239355,,,שירה,
2596,/p77/m2596,[טוּחוֹת תְּמוֹל],וידל בנבנשתי,,7927660,,,שירה,
2602,/p49/m2602,חֳדָשִׁים מִשְּׁנֵי,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2615,/p49/m2615,[אֵלֶּה דְּבָרִים],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2616,/p49/m2616,טוֹבוֹת לְאֵל,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2617,/p49/m2617,[גְּמוּלָה לְצַר],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2618,/p49/m2618,[חקרתיך וסרתי מן],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2623,/p161/m2623,[בי צבי נדר],יהודה הלוי,,299200,,,שירה,
2625,/p180/m2625,הלא גודל חלי,שלמה אבן גבירול,,239355,,,שירה,
2634,/p79/m2634,אהי פדיום,יצחק אבן כלפון,,7028939,,,שירה,
2637,/p20/m2637,אֲהַלֲלָה שֵׁם אֱלֹהַי בְּעוֹדִי,אברהם אבן עזרא,,270670,,,שירה,
2641,/p170/m2641,תרקד הצביה במסבה,משה אבן עזרא,,719393,,,שירה,
2650,/p243/m2650,שובה שביתנו,שמעון בן צמח דוּרָאן,,2918665,,,שירה,
2659,/p77/m2659,מושך בחוט אהבה,וידל בנבנשתי,,7927660,,,שירה,
2668,/p161/m2668,התירא הנחשים השרפים (להחזן משה בן הראש),יהודה הלוי,,299200,,,שירה,
2678,/p49/m2678,[זְרוֹעַ לָךְ],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2679,/p49/m2679,[הַרְבֵּה דְרָכִים],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2680,/p49/m2680,חכם-לב יעזוב,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2685,/p161/m2685,יוֹדְעֵי יְגוֹנִי,יהודה הלוי,,299200,,,שירה,
2686,/p166/m2686,ימי ממלכת יהודה לבדה: מלכי יהודה האחרונים,זאב יעבץ,,12407187,,,עיון,
2687,/p180/m2687,[חקור ואהב],שלמה אבן גבירול,,239355,,,שירה,
2700,/p20/m2700,[אֶכְסֹף לְיָמִים],אברהם אבן עזרא,,270670,,,שירה,
2702,/p170/m2702,מלאכים ממליכים מעריצים,משה אבן עזרא,,719393,,,שירה,
2705,/p170/m2705,[לַמִּשְׁפָּט אִמְרָתוֹ יִשְׁלַח],משה אבן עזרא,,719393,,,שירה,
2707,/p170/m2707,הָעֵת לְפַזֵּז תַּעֲמֹד שִׁדָּה,משה אבן עזרא,,719393,,,שירה,
2717,/p146/m2717,אֶל אֵל בָּרוּך וּמְבוֹרָך אֶצְעַק מֵעוֹנִי וְדַלּוּת,שלום שבזי,,,,,שירה,
2720,/p180/m2720,[ידידי החליתי],שלמה אבן גבירול,,239355,,,שירה,
2725,/p77/m2725,עפרה אחות כימה,וידל בנבנשתי,,7927660,,,שירה,
2730,/p49/m2730,לכל זמן,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2742,/p49/m2742,דמות תמצא,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2743,/p49/m2743,ואומר מי אשר לו,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2744,/p49/m2744,התבהל להנפש,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2745,/p49/m2745,חכם-לבב אשר יבטח,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2751,/p180/m2751,שוכני בתי חומר,שלמה אבן גבירול,,239355,,,שירה,
2759,/p79/m2759,לְבָבִי מְאֹרָעָיו בְּזָכְרוֹ,יצחק אבן כלפון,,7028939,,,שירה,
2763,/p20/m2763,[נִשְׁמַת שָׁדַי הֱבִינַתְנִי],אברהם אבן עזרא,,270670,,,שירה,
2764,/p20/m2764,[אלים ברוצם באופניהם],אברהם אבן עזרא,,270670,,,שירה,
2765,/p170/m2765,[יְעִירוּנִי סְעִפַּי לַחֲזוֹתֶךָ],משה אבן עזרא,,719393,,,שירה,
2768,/p170/m2768,מֶלֶךְ אֵין קֵצֶה לְנִסָּיו,משה אבן עזרא,,719393,,,שירה,
2769,/p170/m2769,הֲדָמִי תִדְרְשִׁי מִפִּי לְבָאִים,משה אבן עזרא,,719393,,,שירה,
2788,/p77/m2788,ידידות יפת תואר,וידל בנבנשתי,,7927660,,,שירה,
2806,/p49/m2806,[חֲכַם-לֵב מְלֵא],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2807,/p49/m2807,חשב רע,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2808,/p49/m2808,הֲבִזְקוּנִים לְךָ,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2814,/p180/m2814,שחר אבקשך,שלמה אבן גבירול,,239355,,,שירה,
2829,/p170/m2829,[כָּל-אִישׁ דְּוֵה לֵבָב],משה אבן עזרא,,719393,,,שירה,
2836,/p49/m2836,תְּהִלָּתָךְ לְבַת,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2841,/p146/m2841,אדון הכל,שלום שבזי,,,,,שירה,
2842,/p161/m2842,יוֹמָם וָלַיְלָה הַלֵּל לַאדֹנָי,יהודה הלוי,,299200,,,שירה,
2850,/p77/m2850,יפת תאר,וידל בנבנשתי,,7927660,,,שירה,
2862,/p49/m2862,דְּבַר אָדָם,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2863,/p49/m2863,עוד אעזוב,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2864,/p49/m2864,הֱבִיאָךְ הַזְּמַן,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2865,/p49/m2865,[בְּבֹא יֶשַׁע],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2869,/p161/m2869,[אֵלִי רְפָאֵנִי וְאֵרָפֵא],יהודה הלוי,,299200,,,שירה,
2870,/p170/m2870,[זמן הבלי],משה אבן עזרא,,719393,,,שירה,
2871,/p161/m2871,[הלנופלים תקומה מבור עוני הוטבעו],יהודה הלוי,,299200,,,שירה,
2874,/p20/m2874,[אנושה ענושה],אברהם אבן עזרא,,270670,,,שירה,
2875,/p20/m2875,[אל אל וטובו],אברהם אבן עזרא,,270670,,,שירה,
2876,/p170/m2876,[רְאֵה הַכּוֹס כְּמוֹ בָרָק יְרוֹצֵץ],משה אבן עזרא,,719393,,,שירה,
2882,/p170/m2882,בֹּאִי כְּבוּדָּה בְּמֵנִיס יָגוֹן,משה אבן עזרא,,719393,,,שירה,
2890,/p170/m2890,אזן הטה לעם,משה אבן עזרא,,719393,,,שירה,
2915,/p77/m2915,ארח לחברה,וידל בנבנשתי,,7927660,,,שירה,
2919,/p49/m2919,עלי מה,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2933,/p49/m2933,[חֲדַל מֵאַף וְלֹא תִיגַע],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2934,/p49/m2934,זקוף את,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2935,/p49/m2935,טֶרֶם תְּהִי,שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2936,/p49/m2936,[אִם יַעֲשֶׂה],שמואל הנגיד,,467161,,,שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
2941,/p161/m2941,במצרים,יהודה הלוי,,299200,,,שירה,
2943,/p180/m2943,[תשובתך משובתך],שלמה אבן גבירול,,239355,,,שירה,
2952,/p79/m2952,ועם כלת נעוריך,יצחק אבן כלפון,,7028939,,,שירה,
2955,/p20/m2955,[אל מתנשא על כל לראש],אברהם אבן עזרא,,270670,,,שירה,
2959,/p170/m2959,לְמַעַן הֵפַרְנוּ אֶת בְּרִיתֶךָ,משה אבן עזרא,,719393,,,שירה,
2969,/p243/m2969,ה' שבור זרוע רשע,שמעון בן צמח דוּרָאן,,2918665,,,שירה,
2982,/p77/m2982,כסות חרפה,וידל בנבנשתי,,7927660,,,שירה,
